Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
60,1,252.5,JY292727644600,08/02/2022,22,76,CNY,3760095,285.33,Custom,,2458292727660919772,,2458292727660919772,2069,19,Tmall
91,1,121.85,JY296943944601,09/02/2022,22,76,CNY,3760095,137.69,Custom,,1485296943917093383,,1485296943917093383,2069,19,Tmall
1861,1,155.8,JY297522444601,09/02/2022,22,76,CNY,3760095,176.05,Custom,,2459297522423761245,,2459297522423761245,2069,19,Tmall
2982,1,227.01,JY298277344601,09/02/2022,22,76,CNY,3760095,256.52,Custom,,2459298277393960070,,2459298277393960070,2069,19,Tmall
1193,1,278.78,JY299826744601,09/02/2022,22,76,CNY,3760095,315.02,Custom,,2459299826767058927,,2459299826767058927,2069,19,Tmall
1909,1,206.02,JY300704444600,08/02/2022,22,76,CNY,3760095,232.8,Custom,,1483300704427277098,,1483300704427277098,2069,19,Tmall
55,1,249.35,JY303441944602,10/02/2022,22,76,CNY,3760095,281.76,Custom,,2461303441966108437,,2461303441966108437,2069,19,Tmall
3022,1,246.28,JY306199044601,09/02/2022,22,76,CNY,3760095,278.3,Custom,,2459306199057731600,,2459306199057731600,2069,19,Tmall
1243,1,118.26,JY306630444601,09/02/2022,22,76,CNY,3760095,133.63,Custom,,2459306630412907671,,2459306630412907671,2069,19,Tmall
1194,1,296.48,JY308004644598,06/02/2022,22,76,CNY,3760095,335.02,Custom,,1482308004687107176,,1482308004687107176,2069,19,Tmall
1861,1,157.35,JY310129744602,10/02/2022,22,76,CNY,3760095,177.8,Custom,,2460310129774486672,,2460310129774486672,2069,19,Tmall
1861,1,153.98,JY311572844601,09/02/2022,22,76,CNY,3760095,174.0,Custom,,2456311572858259459,,2456311572858259459,2069,19,Tmall
60,1,252.98,JY312631344602,10/02/2022,22,76,CNY,3760095,285.87,Custom,,2462312631350848722,,2462312631350848722,2069,19,Tmall
1855,1,118.26,JY313387644602,10/02/2022,22,76,CNY,3760095,133.63,Custom,,2462313387628936204,,2462313387628936204,2069,19,Tmall
1861,1,120.01,JY316733144600,08/02/2022,22,76,CNY,3760095,135.61,Custom,,1484316733114758096,,1484316733114758096,2069,19,Tmall
3021,1,256.13,JY317243544600,08/02/2022,22,76,CNY,3760095,289.43,Custom,,2458317243531988156,,2458317243531988156,2069,19,Tmall
51,1,253.17,JY319548544599,07/02/2022,22,76,CNY,3760095,286.08,Custom,,2454319548593974807,,2454319548593974807,2069,19,Tmall
1861,1,153.65,JY325087344602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,2462325087372390670,,2462325087372390670,2069,19,Tmall
1861,1,157.8,JY327748944601,09/02/2022,22,76,CNY,3760095,178.31,Custom,,1484327748975056380,,1484327748975056380,2069,19,Tmall
105,1,278.01,JY328612644601,09/02/2022,22,76,CNY,3760095,314.15,Custom,,1484328612662254278,,1484328612662254278,2069,19,Tmall
1903,1,263.92,JY329683144599,07/02/2022,22,76,CNY,3760095,298.23,Custom,,2456329683105414462,,2456329683105414462,2069,19,Tmall
58,1,246.36,JY339566344599,07/02/2022,22,76,CNY,3760095,278.39,Custom,,2454339566342974873,,2454339566342974873,2069,19,Tmall
55,1,248.73,JY339769044600,08/02/2022,22,76,CNY,3760095,281.07,Custom,,2457339769006696367,,2457339769006696367,2069,19,Tmall
58,1,247.27,JY343511044598,06/02/2022,22,76,CNY,3760095,279.41,Custom,,1483343511011942381,,1483343511011942381,2069,19,Tmall
55,1,247.04,JY348855744602,10/02/2022,22,76,CNY,3760095,279.16,Custom,,1485348855788800597,,1485348855788800597,2069,19,Tmall
1243,1,153.65,JY356617144600,08/02/2022,22,76,CNY,3760095,173.63,Custom,,2457356617199880918,,2457356617199880918,2069,19,Tmall
55,1,248.96,JY358920544601,09/02/2022,22,76,CNY,3760095,281.32,Custom,,2457358920587058626,,2457358920587058626,2069,19,Tmall
58,1,212.47,JY359386844598,06/02/2022,22,76,CNY,3760095,240.09,Custom,,1483359386817797090,,1483359386817797090,2069,19,Tmall
2846,1,246.36,JY359818144598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,1483359818127940398,,1483359818127940398,2069,19,Tmall
55,1,252.88,JY363043544601,09/02/2022,22,76,CNY,3760095,285.76,Custom,,2459363043515684129,,2459363043515684129,2069,19,Tmall
3022,1,273.83,JY363707844602,10/02/2022,22,76,CNY,3760095,309.43,Custom,,2461363707894468412,,2461363707894468412,2069,19,Tmall
1799,1,279.56,JY365264244602,10/02/2022,22,76,CNY,3760095,315.9,Custom,,2458365264218330062,,2458365264218330062,2069,19,Tmall
1192,1,323.79,JY365264244602,10/02/2022,22,76,CNY,3760095,365.88,Custom,,2458365264218330062,,2458365264218330062,2069,19,Tmall
1861,1,153.65,JY368154544601,09/02/2022,22,76,CNY,3760095,173.63,Custom,,2459368154584179458,,2459368154584179458,2069,19,Tmall
55,1,210.96,JY368926444598,06/02/2022,22,76,CNY,3760095,238.39,Custom,,1483368926402320990,,1483368926402320990,2069,19,Tmall
3022,1,256.13,JY369555044602,10/02/2022,22,76,CNY,3760095,289.43,Custom,,1485369555037987789,,1485369555037987789,2069,19,Tmall
2982,1,271.26,JY369832844602,10/02/2022,22,76,CNY,3760095,306.52,Custom,,1484369832834371298,,1484369832834371298,2069,19,Tmall
55,1,246.36,JY369832844602,10/02/2022,22,76,CNY,3760095,278.39,Custom,,1484369832834371298,,1484369832834371298,2069,19,Tmall
1861,1,153.65,JY370578244600,08/02/2022,22,76,CNY,3760095,173.63,Custom,,2456370578285063848,,2456370578285063848,2069,19,Tmall
105,1,278.78,JY371293144602,10/02/2022,22,76,CNY,3760095,315.02,Custom,,2460371293122677543,,2460371293122677543,2069,19,Tmall
105,1,278.78,JY371441744600,08/02/2022,22,76,CNY,3760095,315.02,Custom,,2456371441764967649,,2456371441764967649,2069,19,Tmall
1861,1,157.36,JY377321744600,08/02/2022,22,76,CNY,3760095,177.82,Custom,,1484377321700975092,,1484377321700975092,2069,19,Tmall
1861,1,153.65,JY378174944600,08/02/2022,22,76,CNY,3760095,173.63,Custom,,2456378174954444628,,2456378174954444628,2069,19,Tmall
91,1,118.26,JY378690144600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,1484378690137444792,,1484378690137444792,2069,19,Tmall
1861,1,118.26,JY379051344600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,1484379051365574891,,1484379051365574891,2069,19,Tmall
55,1,235.3,JY379875744600,08/02/2022,22,76,CNY,3760095,265.89,Custom,,2457379875729786245,,2457379875729786245,2069,19,Tmall
1861,1,156.96,JY380778544598,06/02/2022,22,76,CNY,3760095,177.36,Custom,,2453380778569771043,,2453380778569771043,2069,19,Tmall
60,1,246.36,JY384851344601,09/02/2022,22,76,CNY,3760095,278.39,Custom,,2458384851381187467,,2458384851381187467,2069,19,Tmall
1855,1,153.65,JY384917044598,06/02/2022,22,76,CNY,3760095,173.63,Custom,,2453384917032549321,,2453384917032549321,2069,19,Tmall
2007,1,160.32,JY385304544600,08/02/2022,22,76,CNY,3760095,181.16,Custom,,1483385304574070178,,1483385304574070178,2069,19,Tmall
2478,1,279.65,JY386443944601,09/02/2022,22,76,CNY,3760095,316.0,Custom,,2459386443940489542,,2459386443940489542,2069,19,Tmall
1849,1,343.36,JY387911444601,09/02/2022,22,76,CNY,3760095,388.0,Custom,,2458387911497025205,,2458387911497025205,2069,19,Tmall
55,1,246.36,JY391043444601,09/02/2022,22,76,CNY,3760095,278.39,Custom,,2458391043493889765,,2458391043493889765,2069,19,Tmall
60,1,253.98,JY394674344600,08/02/2022,22,76,CNY,3760095,287.0,Custom,,1484394674320996095,,1484394674320996095,2069,19,Tmall
2982,1,279.65,JY396142344598,06/02/2022,22,76,CNY,3760095,316.0,Custom,,1483396142361897380,,1483396142361897380,2069,19,Tmall
51,1,246.36,JY396511544600,08/02/2022,22,76,CNY,3760095,278.39,Custom,,1484396511595499887,,1484396511595499887,2069,19,Tmall
1861,1,158.41,JY398079144602,10/02/2022,22,76,CNY,3760095,179.0,Custom,,2460398079122012972,,2460398079122012972,2069,19,Tmall
60,1,253.98,JY400753744601,09/02/2022,22,76,CNY,3760095,287.0,Custom,,2457400753728497902,,2457400753728497902,2069,19,Tmall
1861,1,153.65,JY402016144602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,1484402016139402090,,1484402016139402090,2069,19,Tmall
91,1,158.12,JY404223744598,06/02/2022,22,76,CNY,3760095,178.68,Custom,,2454404223752602368,,2454404223752602368,2069,19,Tmall
60,1,252.9,JY404576244602,10/02/2022,22,76,CNY,3760095,285.78,Custom,,2458404576233217707,,2458404576233217707,2069,19,Tmall
1861,1,153.65,JY405384444598,06/02/2022,22,76,CNY,3760095,173.63,Custom,,2451405384497482872,,2451405384497482872,2069,19,Tmall
51,1,215.83,JY405501844598,06/02/2022,22,76,CNY,3760095,243.89,Custom,,1483405501814322095,,1483405501814322095,2069,19,Tmall
1192,1,298.81,JY407589944598,06/02/2022,22,76,CNY,3760095,337.65,Custom,,1483407589970892778,,1483407589970892778,2069,19,Tmall
2846,1,217.85,JY407635244600,08/02/2022,22,76,CNY,3760095,246.17,Custom,,1484407635283904297,,1484407635283904297,2069,19,Tmall
2172,1,246.36,JY410183644598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,1483410183623698292,,1483410183623698292,2069,19,Tmall
1861,1,123.01,JY412182744601,09/02/2022,22,76,CNY,3760095,139.0,Custom,,2459412182732350618,,2459412182732350618,2069,19,Tmall
1861,1,118.26,JY412935944602,10/02/2022,22,76,CNY,3760095,133.63,Custom,,1485412935978368291,,1485412935978368291,2069,19,Tmall
55,1,228.66,JY416328544598,06/02/2022,22,76,CNY,3760095,258.39,Custom,,1482416328587569786,,1482416328587569786,2069,19,Tmall
3021,1,238.43,JY416462244599,07/02/2022,22,76,CNY,3760095,269.43,Custom,,2454416462235614911,,2454416462235614911,2069,19,Tmall
1243,1,118.26,JY420987444600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,2457420987462585839,,2457420987462585839,2069,19,Tmall
1855,1,158.41,JY422892644601,09/02/2022,22,76,CNY,3760095,179.0,Custom,,2457422892632187115,,2457422892632187115,2069,19,Tmall
60,1,251.68,JY427416644598,06/02/2022,22,76,CNY,3760095,284.4,Custom,,2451427416663048648,,2451427416663048648,2069,19,Tmall
55,1,217.41,JY428079744600,08/02/2022,22,76,CNY,3760095,245.67,Custom,,2457428079724908335,,2457428079724908335,2069,19,Tmall
106,1,323.89,JY429608944600,08/02/2022,22,76,CNY,3760095,366.0,Custom,,2455429608922424738,,2455429608922424738,2069,19,Tmall
1243,1,118.26,JY434374044602,10/02/2022,22,76,CNY,3760095,133.63,Custom,,2461434374027095139,,2461434374027095139,2069,19,Tmall
94,1,157.48,JY434611944601,09/02/2022,22,76,CNY,3760095,177.95,Custom,,2459434611973804869,,2459434611973804869,2069,19,Tmall
1855,1,157.42,JY434645844602,10/02/2022,22,76,CNY,3760095,177.89,Custom,,2459434645834263738,,2459434645834263738,2069,19,Tmall
55,1,210.96,JY435193644602,10/02/2022,22,76,CNY,3760095,238.39,Custom,,2460435193600094247,,2460435193600094247,2069,19,Tmall
2842,1,253.34,JY435534944598,06/02/2022,22,76,CNY,3760095,286.27,Custom,,2453435534923382333,,2453435534923382333,2069,19,Tmall
1861,1,153.65,JY436191844602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,1485436191863875995,,1485436191863875995,2069,19,Tmall
1956,1,296.48,JY439279844598,06/02/2022,22,76,CNY,3760095,335.02,Custom,,2453439279886748614,,2453439279886748614,2069,19,Tmall
1243,1,118.26,JY440373444599,07/02/2022,22,76,CNY,3760095,133.63,Custom,,2455440373459325620,,2455440373459325620,2069,19,Tmall
1861,1,118.26,JY441035644598,06/02/2022,22,76,CNY,3760095,133.63,Custom,,1483441035617823479,,1483441035617823479,2069,19,Tmall
58,1,253.22,JY443583844602,10/02/2022,22,76,CNY,3760095,286.14,Custom,,2460443583843419100,,2460443583843419100,2069,19,Tmall
55,1,218.48,JY443753644602,10/02/2022,22,76,CNY,3760095,246.88,Custom,,2459443753652888603,,2459443753652888603,2069,19,Tmall
51,1,253.59,JY444170144600,08/02/2022,22,76,CNY,3760095,286.56,Custom,,2457444170106038744,,2457444170106038744,2069,19,Tmall
51,1,253.98,JY444903144598,06/02/2022,22,76,CNY,3760095,287.0,Custom,,2454444903137907203,,2454444903137907203,2069,19,Tmall
1861,1,181.09,JY445988744600,08/02/2022,22,76,CNY,3760095,204.63,Custom,,2455445988730895222,,2455445988730895222,2069,19,Tmall
1861,1,127.11,JY447953644598,06/02/2022,22,76,CNY,3760095,143.63,Custom,,2453447953652386824,,2453447953652386824,2069,19,Tmall
1861,1,118.26,JY453739844599,07/02/2022,22,76,CNY,3760095,133.63,Custom,,2456453739818308720,,2456453739818308720,2069,19,Tmall
51,1,210.96,JY455134344599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,2455455134317253651,,2455455134317253651,2069,19,Tmall
104,1,278.78,JY456234044600,08/02/2022,22,76,CNY,3760095,315.02,Custom,,1484456234066356290,,1484456234066356290,2069,19,Tmall
51,1,253.95,JY456738444598,06/02/2022,22,76,CNY,3760095,286.96,Custom,,2453456738478387460,,2453456738478387460,2069,19,Tmall
1861,1,153.65,JY456945944598,06/02/2022,22,76,CNY,3760095,173.63,Custom,,2452456945954952934,,2452456945954952934,2069,19,Tmall
55,1,210.96,JY457028744602,10/02/2022,22,76,CNY,3760095,238.39,Custom,,2458457028700008433,,2458457028700008433,2069,19,Tmall
1861,1,153.65,JY459135744602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,2460459135718023800,,2460459135718023800,2069,19,Tmall
94,1,158.26,JY463700244600,08/02/2022,22,76,CNY,3760095,178.83,Custom,,2455463700296337758,,2455463700296337758,2069,19,Tmall
1799,1,235.86,JY465081144598,06/02/2022,22,76,CNY,3760095,266.52,Custom,,1483465081173476391,,1483465081173476391,2069,19,Tmall
1861,1,153.65,JY465670644601,09/02/2022,22,76,CNY,3760095,173.63,Custom,,2458465670649140034,,2458465670649140034,2069,19,Tmall
51,1,213.88,JY472397844600,08/02/2022,22,76,CNY,3760095,241.69,Custom,,1484472397802478795,,1484472397802478795,2069,19,Tmall
1861,1,153.65,JY474416044602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,2458474416094009768,,2458474416094009768,2069,19,Tmall
94,1,158.41,JY474513444598,06/02/2022,22,76,CNY,3760095,179.0,Custom,,2452474513490285750,,2452474513490285750,2069,19,Tmall
3022,1,273.83,JY476218844601,09/02/2022,22,76,CNY,3760095,309.43,Custom,,2458476218802638160,,2458476218802638160,2069,19,Tmall
1854,1,153.65,JY477718344602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,2461477718372443903,,2461477718372443903,2069,19,Tmall
55,1,210.96,JY479173644602,10/02/2022,22,76,CNY,3760095,238.39,Custom,,1485479173672323675,,1485479173672323675,2069,19,Tmall
1861,1,153.65,JY481679244598,06/02/2022,22,76,CNY,3760095,173.63,Custom,,1483481679274754295,,1483481679274754295,2069,19,Tmall
51,1,253.98,JY483052144599,07/02/2022,22,76,CNY,3760095,287.0,Custom,,2453483052183664524,,2453483052183664524,2069,19,Tmall
60,1,248.44,JY483092644602,10/02/2022,22,76,CNY,3760095,280.74,Custom,,2458483092680947443,,2458483092680947443,2069,19,Tmall
60,1,211.92,JY486538644598,06/02/2022,22,76,CNY,3760095,239.47,Custom,,1483486538638139985,,1483486538638139985,2069,19,Tmall
3022,1,238.43,JY486986144602,10/02/2022,22,76,CNY,3760095,269.43,Custom,,1485486986110244797,,1485486986110244797,2069,19,Tmall
105,1,323.89,JY488239044600,08/02/2022,22,76,CNY,3760095,366.0,Custom,,1484488239047869276,,1484488239047869276,2069,19,Tmall
60,1,246.36,JY488463944602,10/02/2022,22,76,CNY,3760095,278.39,Custom,,1485488463904371298,,1485488463904371298,2069,19,Tmall
2842,1,246.36,JY488463944602,10/02/2022,22,76,CNY,3760095,278.39,Custom,,1485488463904371298,,1485488463904371298,2069,19,Tmall
1861,1,145.69,JY491147844598,06/02/2022,22,76,CNY,3760095,164.63,Custom,,1483491147872056875,,1483491147872056875,2069,19,Tmall
1956,1,323.89,JY491240044600,08/02/2022,22,76,CNY,3760095,366.0,Custom,,2455491240068680351,,2455491240068680351,2069,19,Tmall
1849,1,167.08,JY494636944598,06/02/2022,22,76,CNY,3760095,188.8,Custom,,2452494636921846100,,2452494636921846100,2069,19,Tmall
106,1,314.18,JY495083744601,09/02/2022,22,76,CNY,3760095,355.02,Custom,,2458495083778474158,,2458495083778474158,2069,19,Tmall
60,1,202.12,JY495454544599,07/02/2022,22,76,CNY,3760095,228.39,Custom,,2455495454529234917,,2455495454529234917,2069,19,Tmall
91,1,153.66,JY497385444601,09/02/2022,22,76,CNY,3760095,173.64,Custom,,2458497385474419364,,2458497385474419364,2069,19,Tmall
91,1,118.26,JY498324344600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,2454498324347963150,,2454498324347963150,2069,19,Tmall
51,1,246.36,JY498649244599,07/02/2022,22,76,CNY,3760095,278.39,Custom,,2454498649259399644,,2454498649259399644,2069,19,Tmall
2846,1,246.36,JY500866344598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,1483500866348494187,,1483500866348494187,2069,19,Tmall
1861,1,118.26,JY503131644600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,2456503131603475028,,2456503131603475028,2069,19,Tmall
1243,1,118.26,JY503168144600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,1483503168127550678,,1483503168127550678,2069,19,Tmall
51,1,253.93,JY504020844600,08/02/2022,22,76,CNY,3760095,286.94,Custom,,2455504020817340043,,2455504020817340043,2069,19,Tmall
1855,1,153.65,JY504897144599,07/02/2022,22,76,CNY,3760095,173.63,Custom,,1483504897102181194,,1483504897102181194,2069,19,Tmall
1243,1,158.12,JY507074744602,10/02/2022,22,76,CNY,3760095,178.68,Custom,,1485507074760289991,,1485507074760289991,2069,19,Tmall
2846,1,210.96,JY512796744600,08/02/2022,22,76,CNY,3760095,238.39,Custom,,2454512796744554671,,2454512796744554671,2069,19,Tmall
55,1,246.36,JY517659844598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,2454517659811497950,,2454517659811497950,2069,19,Tmall
91,1,118.26,JY518615244598,06/02/2022,22,76,CNY,3760095,133.63,Custom,,1483518615297918777,,1483518615297918777,2069,19,Tmall
1956,1,314.18,JY519883344598,06/02/2022,22,76,CNY,3760095,355.02,Custom,,2453519883341224239,,2453519883341224239,2069,19,Tmall
106,1,314.18,JY525913844602,10/02/2022,22,76,CNY,3760095,355.02,Custom,,2460525913877975672,,2460525913877975672,2069,19,Tmall
55,1,253.42,JY526039244600,08/02/2022,22,76,CNY,3760095,286.36,Custom,,1484526039241091686,,1484526039241091686,2069,19,Tmall
1861,1,153.65,JY526617244601,09/02/2022,22,76,CNY,3760095,173.63,Custom,,2458526617284965733,,2458526617284965733,2069,19,Tmall
60,1,246.36,JY526681344601,09/02/2022,22,76,CNY,3760095,278.39,Custom,,2457526681331221534,,2457526681331221534,2069,19,Tmall
2490,1,253.56,JY527495244599,07/02/2022,22,76,CNY,3760095,286.52,Custom,,2455527495222178408,,2455527495222178408,2069,19,Tmall
60,1,210.96,JY528343944598,06/02/2022,22,76,CNY,3760095,238.39,Custom,,2453528343926633718,,2453528343926633718,2069,19,Tmall
60,1,215.13,JY529260944598,06/02/2022,22,76,CNY,3760095,243.1,Custom,,2451529260958830404,,2451529260958830404,2069,19,Tmall
1861,1,153.65,JY529526344600,08/02/2022,22,76,CNY,3760095,173.63,Custom,,2457529526315195555,,2457529526315195555,2069,19,Tmall
1192,1,278.78,JY530608844602,10/02/2022,22,76,CNY,3760095,315.02,Custom,,1484530608882723692,,1484530608882723692,2069,19,Tmall
59,1,216.48,JY533490644600,08/02/2022,22,76,CNY,3760095,244.62,Custom,,1484533490611380680,,1484533490611380680,2069,19,Tmall
60,1,210.96,JY534001744599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,2454534001721178408,,2454534001721178408,2069,19,Tmall
51,1,210.96,JY539393044600,08/02/2022,22,76,CNY,3760095,238.39,Custom,,1484539393084367375,,1484539393084367375,2069,19,Tmall
1861,1,118.26,JY539777144600,08/02/2022,22,76,CNY,3760095,133.63,Custom,,2456539777161904169,,2456539777161904169,2069,19,Tmall
55,1,253.98,JY540522944601,09/02/2022,22,76,CNY,3760095,287.0,Custom,,2459540522935513322,,2459540522935513322,2069,19,Tmall
2756,1,210.31,JY541906144598,06/02/2022,22,76,CNY,3760095,237.65,Custom,,1483541906112492977,,1483541906112492977,2069,19,Tmall
1218,1,323.89,JY542517444598,06/02/2022,22,76,CNY,3760095,366.0,Custom,,2452542517487624739,,2452542517487624739,2069,19,Tmall
3022,1,229.58,JY546341444600,08/02/2022,22,76,CNY,3760095,259.43,Custom,,1484546341481924681,,1484546341481924681,2069,19,Tmall
51,1,246.36,JY549804044600,08/02/2022,22,76,CNY,3760095,278.39,Custom,,2454549804041338536,,2454549804041338536,2069,19,Tmall
1799,1,279.05,JY554991844598,06/02/2022,22,76,CNY,3760095,315.33,Custom,,2454554991858301202,,2454554991858301202,2069,19,Tmall
1408,1,200.65,JY555230544600,08/02/2022,22,76,CNY,3760095,226.73,Custom,,2457555230521283009,,2457555230521283009,2069,19,Tmall
2479,1,278.09,JY555433444602,10/02/2022,22,76,CNY,3760095,314.24,Custom,,2460555433475986849,,2460555433475986849,2069,19,Tmall
55,1,246.36,JY558802344601,09/02/2022,22,76,CNY,3760095,278.39,Custom,,2458558802333029218,,2458558802333029218,2069,19,Tmall
60,1,246.36,JY560236744602,10/02/2022,22,76,CNY,3760095,278.39,Custom,,1484560236743339084,,1484560236743339084,2069,19,Tmall
92,1,153.65,JY560403144602,10/02/2022,22,76,CNY,3760095,173.63,Custom,,2460560403104642652,,2460560403104642652,2069,19,Tmall
104,1,278.78,JY561048944598,06/02/2022,22,76,CNY,3760095,315.02,Custom,,1482561048900225680,,1482561048900225680,2069,19,Tmall
91,1,118.26,JY561202044599,07/02/2022,22,76,CNY,3760095,133.63,Custom,,1483561202017460986,,1483561202017460986,2069,19,Tmall
60,1,253.98,JY561952844601,09/02/2022,22,76,CNY,3760095,287.0,Custom,,2456561952860250956,,2456561952860250956,2069,19,Tmall
1861,1,158.41,JY562828544602,10/02/2022,22,76,CNY,3760095,179.0,Custom,,1484562828581659684,,1484562828581659684,2069,19,Tmall
1854,1,122.77,JY563953544602,10/02/2022,22,76,CNY,3760095,138.73,Custom,,1485563953507539082,,1485563953507539082,2069,19,Tmall
60,1,246.36,JY565231744600,08/02/2022,22,76,CNY,3760095,278.39,Custom,,2456565231748330070,,2456565231748330070,2069,19,Tmall
3022,1,246.9,JY566105044598,06/02/2022,22,76,CNY,3760095,279.0,Custom,,2453566105035765850,,2453566105035765850,2069,19,Tmall
2846,1,246.36,JY567151344598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,2453567151380845811,,2453567151380845811,2069,19,Tmall
94,1,123.01,JY567872044602,10/02/2022,22,76,CNY,3760095,139.0,Custom,,2458567872096843228,,2458567872096843228,2069,19,Tmall
51,1,246.36,JY572110444599,07/02/2022,22,76,CNY,3760095,278.39,Custom,,1483572110446378797,,1483572110446378797,2069,19,Tmall
58,1,218.58,JY575017044602,10/02/2022,22,76,CNY,3760095,247.0,Custom,,2460575017036084467,,2460575017036084467,2069,19,Tmall
55,1,246.36,JY575841144600,08/02/2022,22,76,CNY,3760095,278.39,Custom,,2455575841194330070,,2455575841194330070,2069,19,Tmall
1861,1,153.98,JY576045844601,09/02/2022,22,76,CNY,3760095,174.0,Custom,,2458576045867487603,,2458576045867487603,2069,19,Tmall
1861,1,118.26,JY579325644602,10/02/2022,22,76,CNY,3760095,133.63,Custom,,1485579325647504693,,1485579325647504693,2069,19,Tmall
105,1,314.18,JY580073344598,06/02/2022,22,76,CNY,3760095,355.02,Custom,,2453580073388682836,,2453580073388682836,2069,19,Tmall
1957,1,314.18,JY580073344598,06/02/2022,22,76,CNY,3760095,355.02,Custom,,2453580073388682836,,2453580073388682836,2069,19,Tmall
80,1,271.26,JY580073344598,06/02/2022,22,76,CNY,3760095,306.52,Custom,,2453580073388682836,,2453580073388682836,2069,19,Tmall
60,1,246.36,JY580073344598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,2453580073388682836,,2453580073388682836,2069,19,Tmall
3021,1,279.86,JY580314344600,08/02/2022,22,76,CNY,3760095,316.24,Custom,,2456580314375678325,,2456580314375678325,2069,19,Tmall
104,1,278.78,JY581640544598,06/02/2022,22,76,CNY,3760095,315.02,Custom,,2451581640550960247,,2451581640550960247,2069,19,Tmall
2846,1,210.96,JY582026444599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,2454582026422064855,,2454582026422064855,2069,19,Tmall
55,1,251.03,JY582782344602,10/02/2022,22,76,CNY,3760095,283.66,Custom,,1485582782381754083,,1485582782381754083,2069,19,Tmall
51,1,210.96,JY583414544599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,1483583414582022787,,1483583414582022787,2069,19,Tmall
1192,1,315.42,JY584719644600,08/02/2022,22,76,CNY,3760095,356.43,Custom,,1484584719614282680,,1484584719614282680,2069,19,Tmall
1963,1,246.36,JY590947644598,06/02/2022,22,76,CNY,3760095,278.39,Custom,,2453590947681380227,,2453590947681380227,2069,19,Tmall
1957,1,323.89,JY591302244600,08/02/2022,22,76,CNY,3760095,366.0,Custom,,2457591302296809018,,2457591302296809018,2069,19,Tmall
2842,1,210.96,JY592106644599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,2454592106623064855,,2454592106623064855,2069,19,Tmall
59,1,252.56,JY595520144602,10/02/2022,22,76,CNY,3760095,285.39,Custom,,2458595520155023000,,2458595520155023000,2069,19,Tmall
51,1,253.98,JY600413344598,06/02/2022,22,76,CNY,3760095,287.0,Custom,,2453600413355737337,,2453600413355737337,2069,19,Tmall
60,1,210.96,JY602061544599,07/02/2022,22,76,CNY,3760095,238.39,Custom,,1483602061595022787,,1483602061595022787,2069,19,Tmall
51,1,253.91,JY608649744598,06/02/2022,22,76,CNY,3760095,286.92,Custom,,2452608649792704616,,2452608649792704616,2069,19,Tmall
58,1,253.4,JY610048344601,09/02/2022,22,76,CNY,3760095,286.34,Custom,,2456610048396305134,,2456610048396305134,2069,19,Tmall
1861,1,308.17,JY610126744602,10/02/2022,22,76,CNY,3760095,348.23,Custom,,2461610126755109035,,2461610126755109035,2069,19,Tmall
1861,1,153.65,JY611400844600,08/02/2022,22,76,CNY,3760095,173.63,Custom,,2454611400874958443,,2454611400874958443,2069,19,Tmall
51,1,210.96,JY611539044598,06/02/2022,22,76,CNY,3760095,238.39,Custom,,2453611539064434574,,2453611539064434574,2069,19,Tmall
94,1,156.16,JY612005144601,09/02/2022,22,76,CNY,3760095,176.46,Custom,,1484612005160950077,,1484612005160950077,2069,19,Tmall
3021,1,273.83,JY615613444599,07/02/2022,22,76,CNY,3760095,309.43,Custom,,2454615613478140123,,2454615613478140123,2069,19,Tmall
1855,1,158.09,JY615965144601,09/02/2022,22,76,CNY,3760095,178.64,Custom,,1484615965159421690,,1484615965159421690,2069,19,Tmall
60,1,212.84,JY617577844598,06/02/2022,22,76,CNY,3760095,240.51,Custom,,2452617577830392510,,2452617577830392510,2069,19,Tmall
94,1,157.97,JY620462344600,08/02/2022,22,76,CNY,3760095,178.51,Custom,,2457620462354963214,,2457620462354963214,2069,19,Tmall
2982,1,272.4,JY626028144598,06/02/2022,22,76,CNY,3760095,307.81,Custom,,1482626028191160577,,1482626028191160577,2069,19,Tmall
